Workload, Background, TargetDuration, Repetition, duration (ns), Core 3 cpu cycles, Core 3 instructions, Core 3 branch instructions, Core 3 branch misses, Core 3 L1 i-cache loads, Core 3 L1 i-cache misses, Core 3 L1 d-cache loads, Core 3 L1 d-cache misses, L3 cache loads, L3 cache misses, Core 0 cpu cycles, Core 0 instructions, Core 0 L1 i-cache misses, Core 0 L1 d-cache misses, Core 1 cpu cycles, Core 1 instructions, Core 1 L1 i-cache misses, Core 1 L1 d-cache misses, Core 2 cpu cycles, Core 2 instructions, Core 2 L1 i-cache misses, Core 2 L1 d-cache misses, 
matrix-mult-l1, matrix-add-l3, 10, 1, 10037046531, 24275792371, 33596890319, 4777848109, 3778922, 53888947, 2320099, 19215287868, 2684110957, 4458174, 1671223189, 1167694757, 490576412, 7146569, 11359312, 425370789, 211656003, 2492326, 3411988, 25503640182, 12965823472, 17593874, 1699106240, 
matrix-mult-l2, matrix-add-l3, 10, 1, 10036444808, 26694559539, 26560325560, 3259158627, 62228139, 331072789, 12550826, 18170281152, 2647790175, 4137572, 1625856421, 1207894214, 472563498, 7052391, 11838185, 502942915, 183575346, 2775088, 3279685, 27334293221, 12571678136, 19049518, 1642161675, 
matrix-mult-l3, matrix-add-l3, 10, 1, 10037852988, 23839058313, 9128176772, 1063660356, 9656310, 122055775, 9084739, 6743533061, 970174620, 4166567, 1988004705, 1520741201, 477680015, 6860696, 11612063, 457378283, 199492352, 2453169, 3356778, 25172166153, 8014976469, 12779084, 1036641996, 
matrix-mult-mem, matrix-add-l3, 10, 1, 10047404984, 26379312081, 9252495097, 1058185949, 11279853, 154125937, 11272674, 6673394971, 926081900, 3869271, 1989815004, 1427749483, 471392165, 6821750, 11776312, 516131670, 186431685, 2871100, 3455173, 27034279186, 8455063805, 14408497, 1091547127, 
matrix-trans-l1, matrix-add-l3, 10, 1, 10036540055, 27514593572, 51165742209, 7417548672, 85730909, 56330250, 2950919, 14847017513, 1239394675, 4371713, 1657203182, 1191015709, 458910716, 7203296, 11530408, 419805338, 216121938, 2336252, 3436320, 27360316674, 12880449915, 18574043, 1688183739, 
matrix-trans-l2, matrix-add-l3, 10, 1, 10036951974, 26047105732, 40838375714, 5873566763, 18037369, 130142990, 10277591, 11750578500, 2430600104, 3954205, 1623045253, 1255432728, 490806906, 7341719, 12585243, 427123354, 193551007, 2175537, 2976142, 27360222478, 12574939807, 18971247, 1647367226, 
matrix-trans-l3, matrix-add-l3, 10, 1, 10037746617, 26999300768, 9079218172, 1307372167, 3146753, 74995142, 5772829, 2653549903, 1312606376, 3997108, 1694035516, 1212296988, 468761713, 6931863, 11853952, 432627077, 201132737, 2185089, 3221242, 26972474768, 11922485892, 18463864, 1555225023, 
matrix-trans-mem, matrix-add-l3, 10, 1, 10047735073, 25599491280, 6389098238, 890897668, 8783149, 96212947, 6601857, 2670413905, 819049376, 4132895, 1680239370, 1249997230, 493959417, 6756705, 12174248, 433614290, 191414405, 2252096, 2951691, 26929065754, 12116751741, 17697977, 1587771014, 
matrix-add-l1, matrix-add-l3, 10, 1, 10036595513, 27567337427, 29076948856, 3450766864, 3047304, 57795743, 2660957, 22133681017, 2910698279, 4729050, 1675765153, 1199611940, 478068873, 6800169, 12193319, 437013530, 207369224, 2419108, 3325523, 26587761610, 13002531554, 17802686, 1704298366, 
matrix-add-l2, matrix-add-l3, 10, 1, 10036662286, 25262792690, 24897005584, 2535669532, 48145145, 527023068, 16853235, 22410930137, 3070940213, 4062159, 1623296046, 1244563532, 478278025, 7017410, 12176002, 417135912, 209795281, 2232979, 3257260, 26585096606, 12519716002, 18016359, 1638864545, 
matrix-add-l3, matrix-add-l3, 10, 1, 10037644471, 27068123985, 8109000144, 797032002, 7564993, 186451228, 11630074, 7947452000, 1042202436, 4753176, 2043757881, 1518958223, 518761250, 7484541, 11984415, 452560668, 200080016, 2529301, 3112151, 26234028070, 7915246099, 13300385, 1023899299, 
matrix-add-mem, matrix-add-l3, 10, 1, 10047763447, 24904402498, 8503370606, 821758457, 10549126, 164976427, 11260739, 8098917046, 1025910264, 4274979, 2058508049, 1415227074, 474383675, 6999877, 11275891, 420009850, 208430438, 2139525, 3134376, 26232731173, 8157459692, 13460608, 1052894374, 
matrix-prod-l1, matrix-add-l3, 10, 1, 10036660795, 27553743669, 36436850359, 4632119955, 53792656, 56578734, 3014884, 9222210500, 613354425, 4332576, 1670160791, 1153667078, 456851011, 7074546, 11476960, 459678585, 197251011, 2513739, 3310572, 25906133993, 12919725754, 17222845, 1699358304, 
matrix-prod-l2, matrix-add-l3, 10, 1, 10037096563, 24546743066, 33381431212, 4203569970, 13069956, 71584665, 5207092, 8406284077, 1791680428, 4121639, 1673230940, 1229545959, 487398633, 6898932, 12489153, 420790744, 206799818, 2281394, 3329087, 25824583925, 12909962008, 17599383, 1690990795, 
matrix-prod-l3, matrix-add-l3, 10, 1, 10037379973, 27046889557, 11406852229, 1442059346, 3278827, 73504272, 5301701, 2918101486, 1450540857, 4022561, 1718082740, 1244174787, 544870554, 6805671, 11890052, 464636583, 189419481, 2558796, 3409905, 25487424148, 12558823203, 16178866, 1646422586, 
matrix-prod-mem, matrix-add-l3, 10, 1, 10047495487, 24240035646, 12690068155, 1581608030, 9014826, 90243013, 5817910, 3628170512, 1543479910, 3793938, 1711786896, 1197516232, 480092271, 6979568, 11874920, 424761385, 206221203, 2411781, 3226174, 25562114034, 12453614967, 17039124, 1635277548, 
tree-rb-mem, matrix-add-l3, 10, 1, 10039810748, 26866052409, 1991706250, 485256879, 14621166, 80396662, 5380670, 1000584477, 128647201, 4621364, 1695552537, 1216637006, 490137228, 6898434, 11805175, 472752300, 195383673, 2667984, 3482710, 27471087724, 12399802450, 18051717, 1621949961, 
tree-binary-mem, matrix-add-l3, 10, 1, 10039525435, 24184290423, 1118408122, 237469068, 7020023, 73293994, 4517611, 488924633, 107629921, 4102702, 1705977362, 1228529468, 478675660, 7161990, 12215703, 429495662, 206261815, 2542485, 3405715, 25294828798, 12535917822, 15868956, 1649050229, 
heapsort-mem, matrix-add-l3, 10, 1, 10025317704, 26501933912, 18843140699, 3370518826, 122625604, 62865882, 4446543, 8723401803, 94450919, 4636250, 1659858621, 1174155484, 456435226, 7251784, 11598526, 488765888, 187344734, 2661696, 3405258, 27076767388, 12365894352, 18821007, 1615237306, 
mergesort-mem, matrix-add-l3, 10, 1, 10026999604, 27453716359, 22632659266, 4309052280, 176411271, 83932646, 5834848, 9794666237, 154697398, 4356183, 1686758015, 1287761461, 534132126, 7122453, 12327399, 413665493, 209279593, 2130963, 3265831, 27386599274, 11982716985, 18362962, 1566011053, 
qsort-mem, matrix-add-l3, 10, 1, 10027040804, 26210244311, 25421113287, 7750260651, 104974052, 65129393, 3568319, 8874942339, 69865093, 4431992, 1664484273, 1214956706, 474211108, 7169208, 12347057, 418721508, 198666885, 2051911, 2990771, 27433874903, 12716506114, 18865724, 1660959794, 
radixsort-mem, matrix-add-l3, 10, 1, 10031791126, 27228507303, 2779225450, 458284050, 9898864, 99235092, 4212411, 1158034903, 81913838, 4175893, 1704059195, 1210289849, 476718094, 7231044, 12310089, 421377747, 207205314, 2190605, 3216031, 27157191511, 12547409073, 19099728, 1640437338, 
skiplist-mem, matrix-add-l3, 10, 1, 11159950590, 29593179834, 14815623298, 3358089210, 149445150, 198562172, 5635229, 6334331894, 114437741, 4138860, 1827909014, 1258569728, 502703351, 7661855, 12955347, 468619490, 224967722, 2617608, 3401959, 29835046618, 13797281283, 20229176, 1805876204, 
lsearch-mem, matrix-add-l3, 10, 1, 10023532288, 24010141877, 27458968647, 7831099302, 816659, 53080543, 3558206, 9823992295, 124840224, 4681134, 1673090127, 1255228420, 539881538, 6843438, 12330423, 438085700, 206171555, 2660977, 3399498, 25278323108, 12944086900, 17618541, 1698835457, 
ackermann, gray, 11, 1, 11038930400, 29054463275, 46235958080, 13846664501, 19587845, 98230469, 4045406, 9315459137, 780093153, 4347648, 3744996, 1046477717, 549775977, 7274587, 14769346, 525156726, 269163127, 3565675, 4453143, 30395403928, 22367309306, 4293876, 6283714, 
hamming, gray, 11, 1, 11020778154, 26940790459, 66372472970, 2294176598, 861354, 61603962, 2942527, 2098467834, 3384760, 4901163, 3931482, 1086597145, 568281033, 7697532, 14968917, 532400221, 273851611, 3605620, 4374873, 28279420906, 22394989456, 4456657, 5915496, 
gray, gray, 11, 1, 11018735079, 30099093231, 22450218486, 1101919696, 1108524, 68040525, 3277081, 103039085, 3713077, 5425822, 3923990, 1027122718, 558036027, 8076827, 14817688, 540956368, 264436285, 3635644, 4796506, 28565819661, 22377318161, 4293127, 6472595, 
hanoi, gray, 11, 1, 11023564047, 27854017264, 44629557515, 7445125459, 16023167, 62773025, 3194380, 17460491217, 3744786, 4944635, 3893822, 1067988298, 619923276, 8118652, 14841871, 529360492, 282105602, 3545591, 4769199, 29194575988, 22390970058, 4434317, 6675614, 
branch, gray, 11, 1, 11018717657, 29594799609, 9886127244, 871437740, 277068839, 7605928140, 95511385, 9846293838, 4579622, 5106837, 3762941, 1016879910, 537790874, 7908562, 14516295, 529633414, 277702704, 3549113, 5023033, 29606152503, 22359653910, 4321730, 6483415, 
longjmp, gray, 11, 1, 11018650594, 28875428732, 49181434478, 10401316596, 1427496, 65806585, 3424340, 21769232238, 4035808, 4938130, 3960625, 1029377013, 556708761, 7972167, 14515909, 524446113, 266953991, 3510269, 4584849, 30215480410, 22295737261, 4249564, 6458248, 
funccall, gray, 11, 1, 11019171688, 26741119734, 27249146024, 6939811791, 1166097, 2507203382, 3245431, 12134112990, 3197727, 5287497, 4060113, 1039808551, 552599000, 8326048, 15254269, 533784446, 271283414, 3582482, 4898726, 28082751799, 22403863510, 4406859, 5736854, 
funcret, gray, 11, 1, 11018622510, 30053988738, 17390114514, 8629441776, 1683380, 66785498, 3633248, 7261656992, 3953013, 5276507, 3964505, 1075945064, 565241440, 7797528, 14890057, 542796573, 264018690, 3692036, 4814140, 28517748109, 22375169262, 4310161, 5987383, 
cache-l1, gray, 11, 1, 11018759008, 27924850957, 25728193717, 6045977427, 971641, 63604766, 3188268, 8369318382, 29701853, 4987449, 3973135, 1062195520, 578872823, 7921110, 14667429, 527906509, 282609766, 3529337, 4905945, 29262339649, 22337059277, 4373092, 6077655, 
cache-l2, gray, 11, 1, 11018784400, 29683763680, 19779259554, 4640564566, 1081049, 105071804, 9110742, 7432003136, 3452681368, 4916855, 4228017, 1042025373, 560486947, 7918848, 14638462, 530274168, 279252177, 3541178, 4821182, 29687391374, 22348272074, 4335662, 6170766, 
cache-l3, gray, 11, 1, 11019092040, 28927552791, 10191984254, 2407354054, 1158314, 142922383, 13442372, 3464737751, 1315595192, 5759829, 193221996, 1166019471, 576816698, 8112866, 15224330, 523626469, 268452569, 3551196, 4235495, 30329186474, 22318647374, 4290016, 5993006, 
stream-mem, gray, 11, 1, 11423869941, 28821598217, 1952521638, 239011909, 4127919, 137717094, 6590649, 1301959444, 358117150, 4574754, 442928228, 1132115685, 586789298, 7684962, 14430414, 552490369, 282488779, 3667667, 5077463, 29202071709, 23235100146, 4513494, 6244504, 
matrix-mult-l1, gray, 11, 1, 11026152537, 29929894676, 35287630555, 5021947686, 4137200, 72509187, 3641870, 20151749347, 2811149752, 4878840, 4008152, 1085031166, 563758008, 8456394, 14941007, 536059178, 272221466, 3607207, 4803612, 29084768748, 22370753664, 4310082, 6191966, 
matrix-mult-l2, gray, 11, 1, 11026508677, 28419970325, 29554590273, 3600006375, 69652600, 423824004, 10418721, 20376070372, 2983068547, 4691466, 4413138, 1021197280, 568985173, 8037335, 14170912, 528426058, 261137331, 3544783, 4618161, 29780212024, 22376828421, 4335368, 5994295, 
matrix-mult-l3, gray, 11, 1, 11027177193, 30006312814, 15274501828, 1792374265, 15405305, 224868982, 18015328, 11160082986, 1640581116, 4747517, 1519746363, 1333549268, 572390894, 8179239, 13901208, 526435040, 285793769, 3458797, 4520839, 30153121317, 22347315626, 4389447, 6115534, 
matrix-mult-mem, gray, 11, 1, 11034140179, 29757744317, 14674471824, 1679957761, 13249541, 224593064, 18215091, 10703825490, 1536434642, 4531426, 1494596329, 1302539764, 554839982, 7815141, 14543947, 582343665, 257545635, 3693800, 4835043, 30229867559, 22374482625, 4260721, 6220139, 
matrix-trans-l1, gray, 11, 1, 11026272696, 27333931387, 57321028076, 8311607278, 95978557, 65253698, 3577907, 16638641647, 1329278298, 5571104, 4218367, 1151528543, 654147113, 7279319, 15387699, 528899614, 280586559, 3518160, 4881094, 28676394984, 22417529439, 4313783, 6513295, 
matrix-trans-l2, gray, 11, 1, 11026382721, 29769987489, 43238428314, 6215560679, 19140308, 126448428, 9830651, 12451492642, 2777108355, 5923576, 4604958, 1109058429, 585319775, 8136614, 15655193, 537327186, 269819940, 3567996, 4926015, 28948982229, 22411507976, 4288831, 5996614, 
matrix-trans-l3, gray, 11, 1, 11027259715, 28361387081, 15093991262, 2171331667, 4165060, 91369069, 7399624, 4382856933, 2205641131, 4983653, 265406126, 1128676823, 558524061, 8233201, 15054884, 524087984, 289412477, 3454201, 4751450, 29722103326, 22342317462, 4344908, 6355244, 
matrix-trans-mem, gray, 11, 1, 11034764942, 30075048071, 7787099549, 1095900042, 9043089, 117729515, 8485080, 3671930850, 1018487883, 5914333, 128972837, 1078368498, 548336882, 8600475, 15016680, 526448753, 285235939, 3498189, 4677271, 30087177709, 22351844186, 4350536, 6615491, 
matrix-add-l1, gray, 11, 1, 11026233476, 29483119541, 32334562281, 3839740163, 3392235, 71971397, 3692380, 24613240720, 3242911433, 4812165, 4036060, 1030012384, 605040433, 7633805, 14422316, 558093948, 257377477, 3701940, 4605438, 30141916396, 22355728559, 4263553, 6053076, 
matrix-add-l2, gray, 11, 1, 11026537663, 27328596006, 27926238705, 2841087977, 53958502, 513029014, 20105634, 25144651519, 3448300294, 5004626, 4758255, 1045010474, 551388585, 7629521, 14464578, 526842090, 279941450, 3523663, 4331747, 28692752460, 22415907136, 4415159, 5787293, 
matrix-add-l3, gray, 11, 1, 11026923099, 29740493514, 14498146586, 1421087732, 12556107, 327272553, 20017408, 14139830166, 1889135014, 4912367, 1854400807, 1261743003, 581479446, 8298467, 13655127, 547837221, 271678788, 3616439, 4868874, 29055761233, 22405013517, 4354700, 5958749, 
matrix-add-mem, gray, 11, 1, 11034078002, 28451967374, 14767658738, 1422067762, 12537804, 266397495, 19271086, 14233367855, 1871813620, 4443699, 1837924348, 1279037462, 550196652, 7987553, 13803935, 523726395, 289267166, 3441953, 5007081, 29713357194, 22386406435, 4315656, 6371417, 
matrix-prod-l1, gray, 11, 1, 11026450034, 30046127805, 40228310074, 5117927973, 59372579, 70281498, 3886041, 10187097800, 668463048, 4916810, 4032042, 1063850678, 579249918, 7422506, 14701448, 525975439, 284321715, 3502283, 4991524, 30028387743, 15832279803, 4283353, 5898081, 
matrix-prod-l2, gray, 11, 1, 11026500206, 29524939505, 36140706510, 4556224201, 14318261, 103249798, 7752704, 9113717716, 2303833968, 5622029, 4729860, 1053777666, 586074150, 8297771, 15115695, 559588609, 255417337, 3688866, 4832601, 30027550079, 22319145948, 4274842, 6036033, 
matrix-prod-l3, gray, 11, 1, 11027289432, 30169227544, 24452196712, 3078072699, 5145354, 87432511, 6997447, 6198788946, 3130761301, 4785447, 52162704, 1097361950, 572316777, 7785279, 14769140, 530234154, 277805701, 3527040, 5015159, 28575396935, 22424866502, 4398155, 5823099, 
matrix-prod-mem, gray, 11, 1, 11033956682, 29844349417, 10098000450, 1261233287, 9083351, 106562605, 7402777, 3738809718, 1200779495, 5582975, 79627931, 1056069886, 568986094, 8019176, 13806390, 537942739, 270505879, 3601945, 4762753, 29022314486, 22409397288, 4352000, 5956789, 
tree-rb-mem, gray, 11, 1, 11029024045, 28360477926, 3661738350, 903672595, 27363683, 121342544, 7530922, 1869790388, 285856630, 5247955, 153066470, 1146232951, 580799871, 7517621, 15282688, 525119869, 288853241, 3501795, 4899021, 29718004712, 22361725854, 4374943, 5984760, 
tree-binary-mem, gray, 11, 1, 11029030774, 30137814147, 2218300183, 479886159, 15080754, 93228698, 6348433, 985861157, 235536175, 4786010, 99281052, 1125090660, 594689725, 7809986, 15125346, 527889133, 285221369, 3576903, 5056537, 30141188190, 22332761933, 4299073, 6158105, 
heapsort-mem, gray, 11, 1, 11020086589, 29546584542, 28345894714, 4958840004, 181319713, 82874932, 5998773, 12959851230, 121237334, 5233214, 64674184, 1117128864, 587382324, 7498540, 14649009, 561026248, 254245003, 3734632, 4912816, 30043255766, 22337485253, 4296042, 6134748, 
mergesort-mem, gray, 11, 1, 11021759908, 27177333887, 27135222477, 5122839158, 203883531, 90625223, 6525203, 11724765229, 192085825, 4831018, 185005793, 1113369618, 572566419, 7825296, 14576244, 530090655, 276944050, 3527141, 4868808, 28545086336, 22388937398, 4327083, 5549314, 
qsort-mem, gray, 11, 1, 11021392674, 29748934558, 28780577955, 8867008863, 107406792, 81430026, 4889417, 9977211070, 74623449, 5707577, 23629886, 1053969136, 572639347, 7616914, 14761057, 538750002, 269197457, 3647058, 5039850, 28905273384, 22401912339, 4353393, 5921887, 
radixsort-mem, gray, 11, 1, 11024071194, 28433431119, 3371288254, 560742890, 14152358, 86420014, 4275585, 1487170550, 115349971, 4900930, 110834054, 1054506273, 553207180, 8149713, 14737866, 524368628, 286846595, 3493758, 4728698, 29556174411, 22361544729, 4358290, 6379372, 
skiplist-mem, gray, 11, 1, 11144518616, 30293162542, 18424765194, 4186436582, 187371583, 243595537, 7186492, 7829906455, 190669418, 4668464, 53154738, 1077709711, 573524867, 7335132, 14609113, 534835810, 286656763, 3574845, 5006791, 30298142049, 22594324529, 4261041, 6275761, 
lsearch-mem, gray, 11, 1, 11019032506, 30365265310, 30348291606, 8653102229, 1085332, 72730667, 5189120, 10872517997, 139480143, 6005251, 4042151, 1067875911, 560315271, 8281437, 15362557, 524239356, 288081594, 3490815, 4879915, 30350282631, 22321277519, 4274427, 6137663, 
ackermann, matrix-mult-l1, 11, 1, 11071963639, 27472655528, 46640968225, 13977781740, 19854216, 93921995, 3460879, 9404243406, 759233694, 5016419, 4015400, 1052002719, 577166020, 7863734, 14820245, 528183880, 278905424, 3526945, 4228124, 28817521978, 35882903885, 4596998, 2860631484, 
hamming, matrix-mult-l1, 11, 1, 11021534559, 30007466687, 65466190270, 2266227167, 962601, 68000180, 3292002, 2079762856, 4005142, 5730932, 4256733, 1097015143, 635559798, 8149216, 15246104, 533946892, 271065341, 3594386, 4556323, 29161801744, 35499300562, 4727821, 2827580704, 
gray, matrix-mult-l1, 11, 1, 11018826442, 28461739057, 22528681090, 1103827066, 1076567, 63979320, 3031531, 97157752, 3739470, 5617011, 4068459, 1019549125, 566878821, 8332346, 14686648, 526012752, 258992498, 3515227, 4526574, 29805886618, 35152025769, 4612973, 2798262554, 
hanoi, matrix-mult-l1, 11, 1, 11026556876, 30128248173, 44298950047, 7390257202, 17612772, 66762039, 3414016, 17354192659, 3989219, 6053031, 4162944, 1047336751, 575185822, 8168367, 15288398, 523257472, 282491340, 3466195, 4438373, 30113366548, 35033663915, 4639243, 2788181616, 
branch, matrix-mult-l1, 11, 1, 11018821125, 29412645231, 9899603344, 872717415, 277676024, 7619048128, 96785674, 9844436730, 4393363, 5919835, 3665236, 1021430966, 556694251, 8048198, 14023874, 555696995, 253952387, 3689980, 4925526, 30090515742, 35011212903, 4372239, 2783459231, 
longjmp, matrix-mult-l1, 11, 1, 11018702459, 27212322078, 49515941602, 10472141119, 1338381, 61356953, 3117755, 21915553296, 3430880, 5800207, 3853681, 1008305673, 555867487, 7861632, 14470904, 527147810, 275713074, 3538140, 4808218, 28557940069, 35764087560, 4504033, 2851716180, 
funccall, matrix-mult-l1, 11, 1, 11018770232, 29798648999, 27024959632, 6882168876, 1217692, 2413572878, 3570446, 12036217332, 3823421, 5939040, 4035865, 1037881311, 563752226, 8119242, 14796420, 529587622, 267410611, 3401680, 4983026, 28955470555, 35600267422, 4332977, 2838210106, 
funcret, matrix-mult-l1, 11, 1, 11018587016, 28336254863, 17382040503, 8629630528, 1628281, 62862560, 3315116, 7258309027, 3535587, 6020246, 4014417, 1049279355, 554978763, 7699464, 15092493, 521803086, 287133622, 3459237, 5019667, 29680726878, 35209865796, 4424887, 2800288205, 
cache-l1, matrix-mult-l1, 11, 1, 11018771654, 30125230411, 25814495908, 6082585557, 1016771, 67283990, 3327896, 8388289809, 32403806, 5180830, 4001381, 1074612686, 573661785, 7473681, 14752064, 524069295, 283280106, 3483127, 5045544, 30109460840, 35000964756, 4416630, 2785984751, 
cache-l2, matrix-mult-l1, 11, 1, 11018880218, 29395587657, 19673312607, 4623934130, 1002439, 92151248, 8525844, 7430491405, 3458607358, 5229276, 4053625, 1017834683, 559568081, 7724550, 14428842, 556598730, 253397361, 3686549, 4938345, 30077646539, 35020710675, 4599986, 2788413779, 
cache-l3, matrix-mult-l1, 11, 1, 11019133782, 27169169581, 10006765954, 2340295860, 1043142, 125958477, 11710748, 3510654042, 1365083326, 5581280, 181682422, 1137525962, 549948558, 7811790, 14695211, 529116607, 275450269, 3528990, 4866907, 28576718285, 35751833933, 4437872, 2859457850, 
stream-mem, matrix-mult-l1, 11, 1, 11781946101, 31818423926, 2048995122, 248614239, 4304367, 138793939, 7418648, 1391903830, 388330257, 4857115, 469202814, 1133719040, 572731612, 8948053, 15573664, 573581338, 287318613, 3808352, 5221976, 31017475315, 38014287756, 4861050, 3025589384, 
matrix-mult-l1, matrix-mult-l1, 11, 1, 11026498354, 29247030287, 35631812921, 5070792660, 4121055, 70283602, 3580882, 20358204145, 2840467960, 4673975, 4157762, 1060290803, 569513823, 7614369, 14475099, 559275099, 251577892, 3743373, 4994488, 29907908042, 35097276199, 4367516, 2795433263, 
matrix-mult-l2, matrix-mult-l1, 11, 1, 11026274077, 27043961766, 30818582590, 3832730976, 70657682, 615960425, 24248160, 20903572355, 3036884286, 5615351, 4516281, 1053155225, 550464191, 8092127, 14988813, 529010657, 273538027, 3534959, 4680057, 28414701548, 35890589773, 4642529, 2861769860, 
matrix-mult-l3, matrix-mult-l1, 11, 1, 11027286959, 30131830593, 14803950036, 1733639165, 15136266, 227293721, 15931384, 10841574343, 1594525802, 4971303, 1525526951, 1297943095, 566031573, 8252249, 14210262, 554559634, 265244748, 3628873, 4691489, 28773138045, 35692889794, 4381074, 2845327379, 
matrix-mult-mem, matrix-mult-l1, 11, 1, 11033901884, 28076620759, 14974242607, 1713845708, 13428382, 231240923, 16353565, 10935599373, 1564984450, 4910873, 1526336575, 1298376221, 569785212, 7885182, 14170634, 524683921, 284549925, 3479917, 5012638, 29561573413, 35339507267, 4495052, 2815632838, 
matrix-trans-l1, matrix-mult-l1, 11, 1, 11026471692, 30015291967, 56358036798, 8173650624, 94420212, 70529507, 3948959, 16356932483, 1354958680, 4960367, 4063494, 1042535438, 561745405, 7796886, 14402842, 525103366, 281794095, 3508746, 4772856, 30003781275, 35094174449, 4414072, 2790706688, 
matrix-trans-l2, matrix-mult-l1, 11, 1, 11026440523, 29337709484, 44078405288, 6341291912, 19544471, 170816510, 12502958, 12708881677, 2734554505, 4666652, 4542336, 1026558484, 564411030, 8102322, 14340777, 557394541, 252110127, 3669385, 4931382, 30021328408, 35057436773, 4420560, 2791781426, 
matrix-trans-l3, matrix-mult-l1, 11, 1, 11027470186, 27218531458, 15456573140, 2220811488, 4155369, 84264102, 6693184, 4484988597, 2269109037, 4864789, 273101411, 1142503063, 608650928, 7406016, 14791826, 527714038, 276144168, 3498028, 4624558, 28585342736, 35782453996, 4495972, 2854196988, 
matrix-trans-mem, matrix-mult-l1, 11, 1, 11034696417, 29824438251, 7863998684, 1105075797, 9073870, 110563559, 7854496, 3672711359, 1034151575, 5240501, 130717672, 1066381024, 530279433, 8526294, 14228782, 536177015, 268339873, 3583705, 4869430, 29012487887, 35612680033, 4524415, 2838223552, 
matrix-add-l1, matrix-mult-l1, 11, 1, 11026359452, 28330368797, 32820910346, 3896575459, 3372397, 68664100, 3584703, 24995432848, 3286998318, 5355050, 4073259, 1008540796, 558079045, 7813176, 14408394, 521898910, 286649272, 3474576, 4879217, 29673999747, 35239579168, 4547480, 2806926183, 
matrix-add-l2, matrix-mult-l1, 11, 1, 11026887746, 30041685037, 27068501003, 2773380460, 52238127, 639488412, 21620880, 24235227201, 3317688131, 6080729, 5497917, 1173625583, 623111682, 8594105, 16416529, 525931772, 282376104, 3526078, 4699397, 30058424697, 35068525858, 4506373, 2788416174, 
matrix-add-l3, matrix-mult-l1, 11, 1, 11027797330, 29252171632, 14472576473, 1415729231, 12466696, 319265387, 18991973, 14135316062, 1888776678, 4579240, 1857223142, 1404098083, 628320873, 8354115, 14537455, 584623924, 252679152, 3770064, 4700629, 30052161363, 35033649587, 4489985, 2789798110, 
matrix-add-mem, matrix-mult-l1, 11, 1, 11034249725, 29471809011, 14850635138, 1428769438, 12558875, 259842060, 19379737, 14333753659, 1886071076, 5221152, 1851879047, 1318108613, 575995334, 8609125, 14840284, 526730792, 272415397, 3476775, 4840874, 28475546177, 35858188124, 4603307, 2858925580, 
matrix-prod-l1, matrix-mult-l1, 11, 1, 11026181663, 30397371603, 40042915622, 5094059555, 59081574, 70711595, 3877098, 10140386744, 689131374, 5643089, 3970145, 1074364709, 559837357, 8125165, 14875819, 536263826, 266369015, 3608904, 4568329, 28869054796, 35627142740, 4403635, 2848895510, 
matrix-prod-l2, matrix-mult-l1, 11, 1, 11027019950, 28151299674, 36585949607, 4610167210, 14419348, 100738368, 6756110, 9226431451, 2126535475, 5762015, 4764617, 1018636679, 559903067, 8497402, 14802106, 523279323, 284294463, 3467573, 4974498, 29513013758, 35339565224, 4494215, 2814057587, 
matrix-prod-l3, matrix-mult-l1, 11, 1, 11027475963, 29864215245, 25568439722, 3219077660, 5266044, 91365441, 7262820, 6477191791, 3280589528, 6222747, 47866445, 1164784797, 591700381, 7733212, 15332088, 525348652, 279870097, 3477434, 4804877, 29877037187, 35137470836, 4478298, 2807261756, 
matrix-prod-mem, matrix-mult-l1, 11, 1, 11034434824, 29161919785, 10186905497, 1272085885, 9104994, 105832101, 7153866, 3758929700, 1213107753, 5004364, 80533192, 1053303359, 546582807, 8515756, 14877667, 559792079, 249705967, 3689840, 4715324, 29847211202, 35203043364, 4678901, 2802915808, 
tree-rb-mem, matrix-mult-l1, 11, 1, 11029146707, 27023640805, 3872804599, 952102572, 29305609, 119920137, 7098079, 1972013531, 298949103, 5984924, 162111552, 1088729407, 536442182, 8794625, 15107436, 530246444, 272903082, 3553226, 4946206, 28384772936, 35911618557, 4529743, 2863458326, 
tree-binary-mem, matrix-mult-l1, 11, 1, 11028784670, 30285031473, 2251518036, 485788885, 15023811, 96389371, 6461434, 991518638, 233991553, 4821712, 98575339, 1063922760, 554350353, 7948150, 14765262, 537751353, 265549634, 3622635, 4953323, 28786271680, 35714032349, 4379114, 2843150021, 
heapsort-mem, matrix-mult-l1, 11, 1, 11020086830, 27790036413, 29053521668, 5086271724, 183607027, 75401305, 5380726, 13314584553, 119235951, 5292792, 64347232, 1060954090, 560309579, 7825786, 14587844, 522376475, 283869469, 3471355, 4961800, 29492166208, 35311241765, 4665192, 2809020401, 
mergesort-mem, matrix-mult-l1, 11, 1, 11021389189, 29741165531, 27034628433, 5101524718, 202607060, 96155458, 6983619, 11645203824, 192060967, 5684116, 185029163, 1107180182, 618674488, 7791603, 14886058, 527172033, 278566380, 3519669, 4791818, 29761465372, 35199949828, 4379529, 2802273486, 
